Site ID,Site Name,Country,Architecture Type,Architecture Type_Ref,Architecture Type_Ext,Construction Period,Construction Period_Ref,Construction Period_Ext,Civilization,Civilization_Ref,Civilization_Ext,UNESCO Criteria,UNESCO Criteria_Ref,UNESCO Criteria_Ext,Mentioned Major Stone(s),Mentioned Major Stone(s)_Ref,Mentioned Major Stone(s)_Ext,Rock Class,Rock Class_Ref,Rock Class_Ext,Secondary Stone,Secondary Stone_Ref,Secondary Stone_Ext,Local Stone Name,Local Stone Name_Ref,Local Stone Name_Ext,Lithology,Lithology_Ref,Lithology_Ext,Geological Age,Geological Age_Ref,Geological Age_Ext,Formation,Formation_Ref,Formation_Ext,Colour,Colour_Ref,Colour_Ext,Texture,Texture_Ref,Texture_Ext,Minerals,Minerals_Ref,Minerals_Ext,Quarry,Quarry_Ref,Quarry_Ext,Quarry Country,Quarry Country_Ref,Quarry Country_Ext,Local vs Imported,Local vs Imported_Ref,Local vs Imported_Ext,Transport Distance,Transport Distance_Ref,Transport Distance_Ext,Structural Use,Structural Use_Ref,Structural Use_Ext,Decorative Use,Decorative Use_Ref,Decorative Use_Ext,Masonry Technique,Masonry Technique_Ref,Masonry Technique_Ext,Weathering,Weathering_Ref,Weathering_Ext,Replacement Stone,Replacement Stone_Ref,Replacement Stone_Ext,Restoration,Restoration_Ref,Restoration_Ext,Condition,Condition_Ref,Condition_Ext,UNESCO Mention,Other references,flag_extracted,Stone_Potential_Flag,Potential_Tier_Description,Index
788,Early Christian Monuments of Ravenna,Italy,Early Christian / Byzantine Monuments; nan,Internal (DS/OUV),,5th – 6th Century AD,Internal (DS/OUV),,Late Roman / Early Christian / Byzantine,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Istrian Stone (Pietra d'Istria), Marble",Internal (DS/OUV),,Sedimentary Rock,Internal (DS/OUV),,"Proconnesian Marble, Greek Marbles, Porphyry",Internal (DS/OUV),,Pietra d'Istria,Internal (DS/OUV),,Microcrystalline Limestone (Istrian Stone); Crystalline Marble; Igneous Porphyry,Internal (DS/OUV),,Cretaceous (for Istrian Limestone),,,,,,"White/Pale Grey (Istrian Stone), Polychrome (Marble), Deep Red/Purple (Porphyry)",Internal (DS/OUV),,"Fine-grained / Compact (Istrian Stone), Crystalline (Marble)",Internal (DS/OUV),,Calcite (Limestone / Marble),Internal (DS/OUV),,Istria Quarries (Coastal Istrian Peninsula),Internal (DS/OUV),,Croatia / Slovenia (Historic Istrian Region),Internal (DS/OUV),,Imported,Internal (DS/OUV),,~400 km (maritime across/around the Adriatic Sea),Internal (DS/OUV),,"Heavy ashlar wall masonry (opus quadratum), load-bearing piers, monolithic cupola roof dome (Mausoleum of Theodoric)",Internal (DS/OUV),,"Interior column capitals, wall revetments, sarcophagi / burial tub",Internal (DS/OUV),,"Opus quadratum (dressed stone blocks without mortar for the Mausoleum of Theodoric), fine brickwork for basilicas",Internal (DS/OUV),,,,,,,,,,,Good,,,Yes,,,,Tier 9: Unflagged,
241,Group of Monuments at Hampi,India,"Dravidian Architecture (Temples, Gopurams, Mandapas) and Indo-Islamic Architecture (Secular buildings like Queen's Bath and Elephant Stables).; nan",Internal (DS/OUV),,"14th to 16th Century CE (Vijayanagara Empire, 1336–1565 CE; building activity spanning over 200 years).",Internal (DS/OUV),,Vijayanagara Empire (The last great Hindu Kingdom of South India).,Internal (DS/OUV),,,Internal (DS/OUV),,Granite,Internal (DS/OUV),,Igneous Rock,,,,,,,,,Local Granite / Closepet Granite,,,,,,,,,,,,,,,,,,,,,India,Internal (DS/OUV),,"Local (""constructed from local granite"", ""utilizing locally available material"")",Internal (DS/OUV),,,Internal (DS/OUV),,"Fortification walls, temple complexes, pillared halls (Mandapas), shrines, entrance towers (Gopurams), ceremonial pavilions, heavy roof slabs, stone chariot (granite ratha), stepped tanks (Pushkarani), bridges, and water channels.",Internal (DS/OUV),,"Intricately carved stone chariot (Vittala Temple), ornate decorated pillars, relief sculptures, carved entrance gopurams, and sculpted lintels/capitals.",Internal (DS/OUV),,"Post-and-lintel system, lantern-roofed construction, dry-stone masonry with paper joints (rubble core for fortification walls), brick-and-lime mortar superstructures (for Gopuras), and heavy granite roof slabs sealed with lime mortar waterproofing.",Internal (DS/OUV),,,,,,,,"Ongoing conservation and preservation by the Archaeological Survey of India (ASI) and Department of Archaeology and Museums (DAM), guided by the Integrated Management Plan (IMP) and Hampi World Heritage Area Management Authority (HWHAMA).",Internal (DS/OUV),,Good,,,,Official ICOMOS Evaluation & UNESCO Dossier Documents,,,Tier 9: Unflagged,
228,"Historic Centre of Avignon: Papal Palace, Episcopal Ensemble and Avignon Bridge",France,"Gothic, Romanesque, Baroque; nan",Internal (DS/OUV),,12th to 14th/15th Century (1150–1377 AD),Internal (DS/OUV),,Medieval Christian Europe / Avignon Papacy,Internal (DS/OUV),,,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Heavy vaults, flying buttresses, arches, piers, towers (Trouillas Tower), ramparts",Internal (DS/OUV),,"Frescoes (Simone Martini, Matteo Giovanetti), carved Gothic chapels, monumental portals",Internal (DS/OUV),,,Internal (DS/OUV),,,,,,,,"20th-century restoration campaigns, fresco stabilization, structural wall rebuilding",Internal (DS/OUV),,Good,Internal (DS/OUV),,No,,,,Tier 9: Unflagged,
395,"Piazza del Duomo, Pisa",Italy,"Religious Ensemble / Pisan Romanesque Architecture (Cathedral, Baptistery, Campanile/Leaning Tower, Campo Santo); nan",Internal (DS/OUV),,11th–14th Century (begun in 1064),Internal (DS/OUV),,Medieval Italian / Maritime Republic of Pisa,Internal (DS/OUV),,,Internal (DS/OUV),,Marble (General Mention); Carrara Marble,Internal (DS/OUV),,Metamorphic Rock,,,,,,,,,,,,,,,,,,,,,"White/Light Grey (Marble),",Internal (DS/OUV),,,,,"Carrara Quarries (Apuan Alps), San Giuliano Terme (Monti Pisani), Giglio Island Quarries",External,"Fratini, F., Rescic, S., Cuzman, O. A., & Pierattini, P. (2022). The Alteration of Giglio Island Granite: Relevance to the Conservation of Monumental Architecture. Applied Sciences, 12(9), 4588. https://doi.org/10.3390/app12094588

",Italy,Internal (DS/OUV),,Mixed (Local from Monti Pisani ~10 km; Regional from Carrara ~60 km & Giglio ~150 km),External,"Fratini, F., Rescic, S., Cuzman, O. A., & Pierattini, P. (2022). The Alteration of Giglio Island Granite: Relevance to the Conservation of Monumental Architecture. Applied Sciences, 12(9), 4588. https://doi.org/10.3390/app12094588
",~10 km (San Giuliano) to ~150 km (Giglio Island via sea/river),External,"Fratini, F., Rescic, S., Cuzman, O. A., & Pierattini, P. (2022). The Alteration of Giglio Island Granite: Relevance to the Conservation of Monumental Architecture. Applied Sciences, 12(9), 4588. https://doi.org/10.3390/app12094588
","Foundation ashlar, structural load-bearing walls, exterior arcades, columns",Internal (DS/OUV),,"Polychrome facade cladding, carved pulpits, loggias, relief panels, arches",Internal (DS/OUV),,,,,,,,,,,"Geotechnical soil extraction & counterweighting (tower stabilization), marble surface cleaning, consolidation",Internal (DS/OUV),,Good,Internal (DS/OUV),,Yes,"Fratini, F., Rescic, S., Cuzman, O. A., & Pierattini, P. (2022). The Alteration of Giglio Island Granite: Relevance to the Conservation of Monumental Architecture. Applied Sciences, 12(9), 4588. https://doi.org/10.3390/app12094588
",,,Tier 9: Unflagged,
827,"Cathedral, Torre Civica and Piazza Grande, Modena",Italy,"Cathedral, Bell Tower (""Ghirlandina""), Civic Square; nan",Internal (DS/OUV),,1099 – 1319 AD,Internal (DS/OUV),,1099 – 1319 AD,Internal (DS/OUV),,"(i) to represent a masterpiece of human creative genius; | (ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iii) to bear a unique or at least exceptional testimony to a cultural tradition or to a civilization which is living or which has disappeared; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,Ancient Roman stones ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reused ancient Roman architectural remains (Mutina ruins),Internal (DS/OUV),,Italy,Internal (DS/OUV),,Local reuse (spolia from ancient Roman sites in Modena),Internal (DS/OUV),,,,,,,,"Relief sculptures (Wiligelmo), exterior wall reliefs, internal capitals, metopes",Internal (DS/OUV),,Ashlar stone cladding over brick/masonry core; Roman stone reuse,Internal (DS/OUV),,"Stone deterioration, environmental pollution, micro-cracks from seismic shaking",Internal (DS/OUV),,Replacement of eight original metopes with copies (originals moved to museum),Internal (DS/OUV),,"Post-WWII conservative restoration, 1950s crypt restoration, 1970s–1980s stone deterioration repairs, post-1996 and 2012 seismic interventions",Internal (DS/OUV),,Excellent,Internal (DS/OUV),,No,UNESCO Dossier & ICOMOS Document Links,,,Tier 9: Unflagged,
442,Monticello and the University of Virginia in Charlottesville,United States of America,Neoclassical / Classical Antiquity; nan,Internal (DS/OUV),,Monticello: 1769–1809; Academical Village: 1817–1828,Internal (DS/OUV),,Early American Republic / United States,Internal (DS/OUV),,,Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Doric columns, porticos, dome, floor supports (steel beams added)",Internal (DS/OUV),,"Cornices, friezes, classical orders, interior décor",Internal (DS/OUV),,,,,,,,,,,Steel beam floor insertion (mid-20th century); Rotunda interior reconstruction in 1970s following 1895 fire,,,Excellent,Internal (DS/OUV),,No,ICOMOS Advisory Body Evaluation Document,,,Tier 9: Unflagged,
232,"Humayun's Tomb, Delhi",India,Garden-Tomb / Dynastic Mausoleum (Mughal / Indo-Islamic Architecture); nan,Internal (DS/OUV),,1560s–1570 (1562 to 1571 CE),Internal (DS/OUV),,Mughal Empire,Internal (DS/OUV),,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,"Red Sandstone, White Marble",Internal (DS/OUV),,Sedimentary Rock,,,Black Marble (used for inlay/borders),Internal (DS/OUV),,Delhi Quartzite (used in core/structural masonry underpinning red sandstone cladding),External,Peer-Reviewed Literature / ASI Conservation Reports,,,,,,,,,,"Red, White, Black",Internal (DS/OUV),,,,,,,,,,,,Internal (DS/OUV),,,,,,,,"High terraced platform with vaulted cells, core masonry walls, double dome superstructure",Internal (DS/OUV),,"Cladding in red sandstone, white marble double-dome, black and white marble inlaid borders, stone screens (jalis), glazed ceramic tiles on chhatris",Internal (DS/OUV),,"Dressed stone masonry with ashlar cladding, tie-bars, and lime mortar joining; marble inlay (Pietra Dura precursor)",Internal (DS/OUV),,,,,Traditional red sandstone and white marble matching original quarry characteristics,Internal (DS/OUV),,"Removal of 20th-century cement/concrete layers and replacement with traditional lime mortar, lime concrete, and reset original stone paving (AKTC / ASI Project)",Internal (DS/OUV),,Good,Internal (DS/OUV),,Yes,"ICOMOS Evaluation, Aga Khan Trust for Culture (AKTC) Conservation Reports, 
Peer-Reviewed Scientific Studies (Lowry, 1986; Naik et al., 2024; Kumar, 2026)",,,Tier 9: Unflagged,
758,Millenary Benedictine Abbey of Pannonhalma and its Natural Environment,Hungary,"Monastic complex (Abbey, Basilica/Church, Cloister, Crypt, Refectory, Chapel, Millennium Monument, Library); nan",Internal (DS/OUV),,"Monastic complex (Abbey, Basilica/Church, Cloister, Crypt, Refectory, Chapel, Millennium Monument, Library)",Internal (DS/OUV),,Medieval & Early Modern European / Hungarian Christian (Benedictine Monasticism),Internal (DS/OUV),,,Internal (DS/OUV),,"Red Marble, Limestone, Brick",Internal (DS/OUV),,Metamorphic Rock,,,,,,,,,,,,,,,,,,"Red / Reddish, Grey/White (Limestone)",Internal (DS/OUV),,,,,,,,Gerecse Mountains quarries (Tardos area),External,,Hungary,External,,Regional / Domestic (Carpathian Basin),External,,~50–80 km (Gerecse to Pannonhalma),External,,"Walls, foundations, piers, arches, vaults, Millennium Monument core structure",Internal (DS/OUV),,"Porta Speciosa facing, decorative small columns, sculptured cloister stones, portico columns (Ionic), tympanum relief",Internal (DS/OUV),,"Ashlar masonry, carved decorative stonework",Internal (DS/OUV),,Severe deterioration (noted specifically on the 26m dome/drum of the Millennium Monument),Internal (DS/OUV),,,,,Dome removal (1937–38); 1960s cloister excavations/restorations; Romantic style restoration (1865); 20th-century conservation phases,Internal (DS/OUV),,Good,Internal (DS/OUV),,Yes,"Archaeometriai Műhely Journal (Bernadett, 2024)",,,Tier 9: Unflagged,
389,Studenica Monastery,Serbia,Monastic complex; Raška School of eastern medieval church architecture blending Romanesque (exterior) and Byzantine (interior/frescoes) styles. Single-nave domed churches.; nan,Internal (DS/OUV),,Late 12th century (established ~1183–1196 by Stefan Nemanja); King’s Church added in 1314,Internal (DS/OUV),,Medieval Serbian State / Serbian Orthodox Church (Nemanjić Dynasty).,Internal (DS/OUV),,,Internal (DS/OUV),,White Marble,Internal (DS/OUV),,Metamorphic Rock,,,,,,Studenica Marble (Studenički mermer),External,"Debljović Ristić, N., Šekularac, N., Mijović, D., & Ivanović Šekularac, J. (2019). Studenica Marble: Significance, Use, Conservation. Sustainability, 11(14), 3916. https://doi.org/10.3390/su11143916",,,,,,,,,,White / Light Grey,Internal (DS/OUV),,,,,,,,Quarries located in the immediate protected surrounding zone near the monastery (along the Studenica/Radočelo mountain area),Internal (DS/OUV),,Serbia,Internal (DS/OUV),,Local,Internal (DS/OUV),,Short / Local transport (within a few kilometers of the complex),Internal (DS/OUV),,"Load-bearing exterior walls, portals, window openings (biforas/triforas), and structural masonry of the Church of the Virgin",Internal (DS/OUV),,"Sculpted relief portals, decorative capitals, cornices, and window frames",Internal (DS/OUV),,Ashlar masonry (polished white marble blocks precisely cut and fitted in Romanesque style),Internal (DS/OUV),,"Environmental pressure, surface weathering, and water accumulation/moisture near the monastery walls",Internal (DS/OUV),,Matching local marble used during conservation projects following historical research,Internal (DS/OUV),,Ongoing conservation and archaeological investigations; major restoration in the exonarthex of the Church of the Virgin using traditional materials and techniques,Internal (DS/OUV),,Good,Internal (DS/OUV),,Yes,"1. ICOMOS Advisory Body Evaluation (1986)
2. Debljović Ristić et al. (2019) Studenica Marble: Significance, Use, Conservation, Sustainability
3. Petrović et al. (2025) Geotourism Based on Geoheritage as a Basis for Sustainable Development of Golija Nature Park, Land 1 ",,,Tier 9: Unflagged,
1648,Sudanese style mosques in northern Côte d’Ivoire,Côte d'Ivoire,Sudanese-style mosque architecture; nan,Internal (DS/OUV),,Originated 12th–14th centuries (Djenné); spread 15th century; surviving mosques built mainly between the 17th and 19th centuries,Internal (DS/OUV),,Islamic / Mandinka (Mande) and local indigenous Gur communities,Internal (DS/OUV),,,Internal (DS/OUV),,"Adobe (earthen blocks / cob), Wood (toron frameworks)",Internal (DS/OUV),,,Internal (DS/OUV),,,,,,,,"Clay, silt, organic temper, and localized lateritic earth",Internal (DS/OUV),,,,,,,,"Earth tones (brownish-yellow, tan, reddish-brown earthen plaster)",Internal (DS/OUV),,Smooth to coarse earthen plaster finish,Internal (DS/OUV),,,,,,,,Côte d'Ivoire,Internal (DS/OUV),,Local,Internal (DS/OUV),,Immediate vicinity / Local,Internal (DS/OUV),,"Load-bearing walls, vertical buttresses, massive pilasters, truncated pyramid minarets, qibla towers, roof support",Internal (DS/OUV),,"Projecting wooden poles (torons), pottery or ostrich egg finials topping buttresses and minarets, mitres crowning roof",Internal (DS/OUV),,"Cob (bousillage) and adobe (earthen brick) masonry layered with earthen plaster, reinforced with timber scaffolding (torons)",Internal (DS/OUV),,"Erosion and degradation caused by humid climatic conditions, intense rain, urbanization, and population growth",Internal (DS/OUV),,"Earth, timber, and traditional clay plasters (Reversible modern materials used in recent interventions need replacement with traditional adobe/cob)",Internal (DS/OUV),,"Regular community-led maintenance, re-plastering by traditional masons, local grassroots management committees",Internal (DS/OUV),,Poor,Internal (DS/OUV),,Yes,"Advisory Body Evaluation (ICOMOS), Decree No. 2020-121, Law No. 87-806, Law No. 98-750",,,Tier 9: Unflagged,
288,Castles of Augustusburg and Falkenlust at Brühl,Germany,"Palatial ensemble comprising a 18th-century Rococo residence (Augustusburg Palace), a hunting lodge (Falkenlust), adjoining orangeries, and French-style gardens.; nan",,,,,,,,,"(ii) to exhibit an important interchange of human values, over a span of time or within a cultural area of the world, on developments in architecture or technology, monumental arts, town-planning or landscape design; | (iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",,,Jasper,,,Igneous Rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,Tier 9: Unflagged,
535,"Collegiate Church, Castle and Old Town of Quedlinburg",Germany,skipped; bvvvvhp,Internal (DS/OUV),,Founded 10th century (922–936 AD); current Romanesque church built 1070–1129 AD; timber-framed houses span the 16th–17th centuries.,Internal (DS/OUV),,Ottonian Empire / Holy Roman Empire / Medieval German State.,Internal (DS/OUV),,"(iv) to be an outstanding example of a type of building, architectural or technological ensemble or landscape which illustrates (a) significant stage(s) in human history;",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,Tier 9: Unflagged,
1025,"Villa d'Este, Tivoli",Italy,"Palace and water garden (Grottoes, fountains, ornamental basins); nan",Internal (DS/OUV),,16th Century (Laid out in 1550s; works began around 1560),Internal (DS/OUV),,Italian Renaissance / Mannerist / Baroque elements,Internal (DS/OUV),,,Internal (DS/OUV),,,,,,,,Volcanic Tuff / Stucco (Jet noted in automated classification),Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Main body of the palace, stair ramps, retaining walls, terrace foundations",Internal (DS/OUV),,"Fountains (e.g., Fontana del Bicchierone), grottoes, balustrades, ornamental basins",Internal (DS/OUV),,,,,Rapid deterioration of decorations/fountains due to micro-climatic conditions and continuous water contact,Internal (DS/OUV),,,,,Methodical mural and fountain restorations per the Venice Charter,Internal (DS/OUV),,Excellent,,,No,"- UNESCO Dossier & OUV Statement


- ISPRA Travertines of Central Italy


- Centroni, A. (2008). Villa d'Este a Tivoli: quattro secoli di storia e restauri",,,Tier 9: Unflagged,
171,Fort and Shalamar Gardens in Lahore,Pakistan,Fortified Palace & Water Garden Enclosure Complex; nan,Internal (DS/OUV),,16th – 17th Century (Akbar 1542–1605 through Shah Jahan 1627–1658; Shalamar Gardens completed 1641–1642),Internal (DS/OUV),,Mughal Empire,Internal (DS/OUV),,,Internal (DS/OUV),,"Red Sandstone, White Marble",Internal (DS/OUV),,Sedimentary Rock,,,"Semi-precious stones (pietra dura / inlay), Glass mosaics, Gilt",Internal (DS/OUV),,,,,,,,,,,,,,"Red/Terracotta (Sandstone); Pure White, Milky White, Grey/Pink Streaked (Marble)",Internal (DS/OUV),,,,,,,,,,,,,,,,,,,,"Baked brick masonry core with red sandstone courses, enclosing walls, gateways, bastions, and supporting pillars/pavilions",Internal (DS/OUV),,"Luxurious marble palaces, screens, inlay of semi-precious stones (pietra dura), glass mosaics (Shish Mahal), gilt, and zoomorphic corbels",Internal (DS/OUV),,"Ashlar stone cladding over baked brick, carved stone lattice (jaali) screens, corbelled brackets, and stone inlay/pietra dura",Internal (DS/OUV),,"Deterioration of hydraulic systems, moisture-induced micro-cracking, thermo-hygric expansion/bowing in marble, atmospheric pollution decay",Internal (DS/OUV),,Traditional lime mortar and matching red sandstone/marble matching historical composition during controlled restoration,Internal (DS/OUV),,Traditional lime mortar and matching red sandstone/marble matching historical composition during controlled restoration,Internal (DS/OUV),,Moderate,,,Yes,"1. Makrana Marble: A Popular Heritage Stone Resource
2. The Art of Pietra-dura during the 17th Century Mughal Era
3. Conservation Challenges and Emerging Trends in Pakistan",,,Tier 9: Unflagged,
1103,Mausoleum of Khoja Ahmed Yasawi,Kazakhstan,Multifunctional structure of the khanaqa type (combines a mausoleum and a mosque); nan,Internal (DS/OUV),,1389–1405 (Timurid period),Internal (DS/OUV),,Timurid Empire / Central Asian Islamic Civilization,Internal (DS/OUV),,,Internal (DS/OUV),,,Internal (DS/OUV),,,,,Alabaster (muqarnas stalactites); Gypsum plaster,Internal (DS/OUV),,,,,Gypsum / Alabaster (Hydrous calcium sulfate),,,,,,,,,White/Off-white (Alabaster/Gypsum plaster); Green (glazed tiles),Internal (DS/OUV),,Fine-grained (Alabaster/Gypsum),Internal (DS/OUV),,"Gypsum, Carbonates, nitrates, sulfates, chlorides (in salt efflorescence)",External,https://vestnik.kazgasa.kz/frontend/web/uploads/personal-documents/1694774149_nhRmhd.pdf,,,,,,,Local clay for fired bricks; Persian master craft influence for decorative techniques,Internal (DS/OUV),,,Internal (DS/OUV),,"Vaults, domes (conic-spherical dome), walls, arches, drums",Internal (DS/OUV),,"Alabaster stalactites (muqarnas) in dome intrados, glazed tile facing, inscriptions (Kufic and Suls)",Internal (DS/OUV),,Fired brick masonry with plaster carving and glazed tile revetments,Internal (DS/OUV),,"Deterioration from rising damp, salt efflorescence (nitrates, chlorides, sulfates, carbonates), and high water table",Internal (DS/OUV),,,,,"Rebuilding of northern citadel wall in 1970s; ongoing conservation projects under ""Kazrestavratziya""",Internal (DS/OUV),,Moderate,Internal (DS/OUV),,No,"1: Sainova, G. А., Аubakirov, N. P., Аkbasova, А. D., Yuldashbek, D. H., & Sunakbaeva, D. K. (2023). The Influence of Salt Deposits on the Preservation of the Historical and Architectural Monument of the Mausoleum of Khoja Ahmed Yasawi.

2: Valentinovna, M. A. Islamic architecture of Iran in the era of Timur and Timurids: specificity of the artistic image.",,,Tier 9: Unflagged,
